dataset,split,conversation_id,turn_idx,emotion_top1,emotion_top1_score,p01,p05,p10,pi,cep,uiop,pop_mean_pct,genre_js,genre_entropy,year_decade_js,year_decade_entropy,mean_year,redundancy_new,redundancy_repeated,stereotype_label,stereotype_score_0,stereotype_score_1,emo_curiosity,emo_neutral,emo_confusion,emo_approval,emo_annoyance,emo_disapproval,emo_love,emo_admiration,emo_joy,emo_disappointment,emo_realization,emo_surprise,emo_excitement,emo_amusement,emo_desire,emo_optimism,emo_gratitude,emo_sadness,emo_fear,emo_disgust,emo_caring,emo_anger,emo_relief,emo_embarrassment,emo_nervousness,emo_remorse,emo_grief,emo_pride,rec_turn_order
redial,train,6030,9,admiration,0.844,0.000,0.000,0.000,0.817,0.000,0.000,0.817,0.280,0.693,0.320,0.000,2015.000,1,0,0,0.768,,,0.070,,0.138,,,,0.844,0.016,,0.012,,,,,,,,,,,,,,,,,,2
redial,train,6030,11,neutral,0.442,0.000,0.000,0.000,0.817,1.000,0.000,0.817,0.280,0.693,0.320,0.000,2015.000,0,1,0,0.876,,0.078,0.442,,0.130,,,,,,,0.053,,0.059,,,,,,,,,,,,,,,,3
redial,train,6030,15,curiosity,0.702,0.000,1.000,1.000,0.972,0.000,,0.972,0.466,1.099,0.320,0.000,2015.000,1,0,0,0.641,,0.702,0.226,0.126,0.018,,,0.031,,,,,,,,,,,,,,,,,,,,,,4
redial,train,6030,17,neutral,0.869,0.000,1.000,1.000,0.985,1.000,,0.985,0.437,1.099,0.419,0.000,2008.000,1,0,0,0.882,,,0.869,,0.111,,0.013,,,,,0.012,,,,,0.018,,,,,,,,,,,,,5
redial,train,6030,19,neutral,0.966,1.000,1.000,1.000,0.997,1.000,,0.997,0.437,1.099,0.419,0.000,2006.000,1,0,0,0.794,,,0.966,,0.017,0.007,,,,,,0.008,,,,,0.004,,,,,,,,,,,,,6
redial,train,6031,1,curiosity,0.681,0.000,1.000,1.000,0.984,,,0.984,0.472,0.693,0.320,0.000,2014.000,1,0,0,0.531,,0.681,0.323,0.124,0.011,,,,,,,,0.005,,,,,,,,,,,,,,,,,0
redial,train,6031,5,admiration,0.870,0.500,1.000,1.000,0.990,1.000,,0.990,0.304,1.330,0.339,0.693,2003.500,2,0,0,0.873,,,0.007,,0.033,,,0.617,0.870,0.025,,,,,,,,,,,,,,,,,,,,1
redial,train,6031,7,gratitude,0.988,0.500,1.000,1.000,0.990,1.000,,0.990,0.304,1.330,0.339,0.693,2003.500,0,2,0,0.963,,,0.010,,0.017,,,,,,,0.005,,,,,0.008,0.988,,,,,,,,,,,,2
redial,train,6031,9,neutral,0.798,1.000,1.000,1.000,0.993,1.000,,0.994,0.428,1.550,0.361,0.693,1994.000,2,0,0,0.833,,,0.798,,0.187,,,,,,,0.014,,0.018,,,0.009,,,,,,,,,,,,,3
redial,train,6032,5,admiration,0.580,1.000,1.000,1.000,0.996,,,0.996,0.348,1.099,0.320,0.000,2010.000,1,0,0,0.716,,,0.045,,0.374,,,,0.580,0.030,,,,,,,0.052,,,,,,,,,,,,,0
redial,train,6033,1,love,0.939,0.000,1.000,1.000,0.959,,,0.959,0.465,1.099,0.320,0.000,2010.000,1,0,0,0.680,,,0.014,,0.027,,,0.939,0.063,0.025,,,,,,,,,,,,,,,,,,,,0
redial,train,6033,3,love,0.481,0.000,0.000,1.000,0.918,1.000,,0.915,0.460,1.055,0.320,0.000,2014.000,2,0,0,0.927,,,0.141,,0.276,,0.044,0.481,,,,0.041,,,,,,,,,,,,,,,,,,1
redial,train,6033,7,curiosity,0.523,0.000,1.000,1.000,0.964,1.000,,0.964,0.485,0.693,0.419,0.000,2009.000,1,0,0,0.925,,0.523,0.314,0.459,0.010,0.006,,,,,,,,,,,,,,,,,,,,,,,,2
redial,train,6033,9,neutral,0.803,0.000,0.000,0.000,0.757,0.000,,0.757,0.485,0.693,0.320,0.000,2016.000,1,0,0,0.606,,,0.803,0.023,0.050,,0.024,,,,,0.098,,,,,,,,,,,,,,,,,,3
redial,train,6034,1,love,0.928,0.000,1.000,1.000,0.984,,,0.984,0.472,0.693,0.320,0.000,2014.000,1,0,1,,0.512,,0.015,,0.029,,,0.928,0.076,0.015,,,,,,,,,,,,,,,,,,,,0
redial,train,6034,3,love,0.926,1.000,1.000,1.000,0.999,1.000,,0.999,0.425,1.099,0.546,0.000,1988.000,1,0,1,,0.564,,0.019,,0.036,,,0.926,0.054,0.034,,,,,,,,,,,,,,,,,,,,1
redial,train,6034,5,surprise,0.851,1.000,1.000,1.000,0.999,1.000,,0.999,0.425,1.099,0.546,0.000,1988.000,0,1,0,0.789,,0.020,0.080,,,,,,,,,0.028,0.851,0.029,,,,,,,,,,,,,,,,2
redial,train,6034,9,gratitude,0.981,0.500,1.000,1.000,0.985,1.000,1.000,0.987,0.425,1.099,0.294,0.693,2002.500,1,1,0,0.672,,,0.010,,0.021,,,,,,,,,,,,0.028,0.981,,,,0.056,,,,,,,,3
redial,train,6035,3,neutral,0.828,0.000,1.000,1.000,0.962,,1.000,0.962,0.584,0.000,0.320,0.000,2014.000,1,0,1,,0.518,,0.828,,0.114,0.008,,,0.014,,,0.062,,,,,,,,,,,,,,,,,,0
redial,train,6036,9,admiration,0.672,1.000,1.000,1.000,0.999,,,0.999,0.420,1.352,0.419,0.000,2001.000,2,0,0,0.855,,,,,0.024,,,,0.672,0.247,,,,0.033,0.651,,,,,,,,,,,,,,,0
redial,train,6036,13,admiration,0.953,1.000,1.000,1.000,0.998,1.000,1.000,0.998,0.537,1.099,0.517,0.000,1995.000,1,0,0,0.783,,,0.019,,0.031,,,,0.953,,,,,0.005,,,,0.006,,,,,,,,,,,,1
redial,train,6037,1,curiosity,0.535,0.000,1.000,1.000,0.968,,,0.970,0.584,0.000,0.320,0.000,2017.000,2,0,0,0.787,,0.535,0.304,0.058,0.141,,,,,,,0.008,,,,,,,,,,,,,,,,,,0
redial,train,6037,5,curiosity,0.659,0.000,1.000,1.000,0.954,1.000,0.809,0.954,0.522,0.693,0.320,0.000,2013.000,1,0,1,,0.525,0.659,0.172,0.297,,,0.039,0.043,,,,,,,,,,,,,,,,,,,,,,1
redial,train,6037,7,love,0.739,0.000,0.000,1.000,0.930,1.000,,0.930,0.550,0.000,0.320,0.000,2013.000,1,0,0,0.656,,,0.084,,0.159,,,0.739,0.068,0.009,,,,,,,,,,,,,,,,,,,,2
redial,train,6039,7,admiration,0.927,0.000,0.000,0.000,0.304,,0.000,0.304,0.589,0.000,0.320,0.000,2018.000,1,0,0,0.663,,0.045,,,0.053,,,0.269,0.927,0.032,,,,,,,,,,,,,,,,,,,,0
redial,train,6039,9,admiration,0.953,0.000,1.000,1.000,0.985,0.000,0.689,0.985,0.394,1.386,0.419,0.000,2002.000,1,0,0,0.535,,,0.015,,0.030,,,,0.953,,,,,0.005,,,,0.011,,,,,,,,,,,,1
redial,train,6039,11,admiration,0.758,0.000,1.000,1.000,0.985,1.000,,0.985,0.394,1.386,0.419,0.000,2002.000,0,1,0,0.833,,,0.018,,0.115,,,0.350,0.758,0.119,,,,,,,,,,,,,,,,,,,,2
redial,train,6039,13,admiration,0.910,0.000,1.000,1.000,0.984,1.000,1.000,0.984,0.475,1.099,0.419,0.000,2003.000,1,0,0,0.628,,,0.013,,0.058,,,0.241,0.910,0.016,,,,,,,,,,,,,,,,,,,,3
redial,train,6039,15,admiration,0.878,0.000,1.000,1.000,0.984,1.000,1.000,0.984,0.475,1.099,0.419,0.000,2003.000,0,1,0,0.737,,,0.018,,0.033,,,,0.878,,,,,,,,0.007,0.316,,,,,,,,,,,,4
redial,train,6039,19,admiration,0.896,0.000,1.000,1.000,0.967,1.000,,0.967,0.443,1.099,0.320,0.000,2012.000,1,0,1,,0.908,,,,0.092,,,0.243,0.896,0.034,,,,0.012,,,,,,,,,,,,,,,,5
redial,train,6039,21,admiration,0.936,0.000,1.000,1.000,0.988,1.000,1.000,0.988,0.404,0.693,0.419,0.000,2005.000,1,0,0,0.899,,,0.050,,0.050,,0.005,,0.936,,,0.005,,,,,,,,,,,,,,,,,,6
redial,train,6039,25,gratitude,0.905,0.000,0.500,1.000,0.967,1.000,,0.960,0.314,1.609,0.202,0.693,2011.000,1,1,0,0.911,,,0.055,,0.024,,0.105,,,,,,,,,,0.040,0.905,,,,,,,,,,,,7
redial,train,6045,3,love,0.614,0.000,1.000,1.000,0.957,,1.000,0.957,0.399,1.099,0.419,0.000,2005.000,1,0,0,0.771,,,0.391,,0.056,,,0.614,,,,0.017,,,0.012,,,,,,,,,,,,,,,0
redial,train,6045,7,joy,0.662,0.000,0.000,1.000,0.940,1.000,1.000,0.940,0.404,0.693,0.419,0.000,2009.000,1,0,0,0.812,,,0.027,,0.048,,,,0.046,0.662,,,,,0.584,,,,,,,,,,,,,,,1
redial,train,6045,9,admiration,0.938,0.000,0.000,0.000,0.304,0.000,1.000,0.304,0.589,0.000,0.320,0.000,2018.000,1,0,0,0.524,,,0.026,,0.052,,,,0.938,,,0.005,,,,,,0.007,,,,,,,,,,,,2
redial,train,6045,11,approval,0.417,0.000,0.000,1.000,0.940,0.000,,0.940,0.404,0.693,0.419,0.000,2009.000,0,1,0,0.886,,,0.226,,0.417,,,,,0.058,,,,0.205,,,0.021,,,,,,,,,,,,,3
redial,train,6048,9,neutral,0.293,0.000,0.000,0.000,0.892,,0.000,0.892,0.566,0.000,0.320,0.000,2017.000,1,0,0,0.789,,,0.293,,0.276,,0.100,,0.115,,,,,0.032,,,,,,,,,,,,,,,,0
redial,train,6048,11,neutral,0.451,1.000,1.000,1.000,0.999,0.000,,0.999,0.376,1.386,0.517,0.000,1996.000,1,0,0,0.744,,,0.451,,0.367,,,0.016,0.021,,,0.015,,,,,,,,,,,,,,,,,,1
redial,train,6049,7,neutral,0.584,1.000,1.000,1.000,0.990,,,0.990,0.456,1.386,0.320,0.000,2012.000,1,0,0,0.756,,,0.584,,0.079,,,,,,,0.029,,,,0.054,0.100,,,,,,,,,,,,,0
redial,train,6049,11,love,0.887,0.000,1.000,1.000,0.984,1.000,,0.984,0.526,0.693,0.320,0.000,2017.000,1,0,0,0.787,,,0.029,,0.069,,,0.887,0.098,0.018,,,,,,,,,,,,,,,,,,,,1
redial,train,6049,21,neutral,0.895,0.000,1.000,1.000,0.980,1.000,,0.980,0.408,0.693,0.320,0.000,2010.000,1,0,1,,0.553,,0.895,,0.015,,,,,,0.008,0.064,0.023,,,,,,,,,,,,,,,,,2
redial,train,6049,23,gratitude,0.983,0.000,1.000,1.000,0.980,1.000,1.000,0.980,0.408,0.693,0.320,0.000,2010.000,0,1,0,0.717,,,,,0.023,,,,0.014,,,,,,,,0.033,0.983,,,,0.062,,,,,,,,3
redial,train,6051,5,love,0.912,0.000,0.000,0.000,0.835,,1.000,0.835,0.280,0.693,0.320,0.000,2017.000,1,0,0,0.705,,0.102,,0.023,0.042,,,0.912,0.131,,,,,,,,,,,,,,,,,,,,,0
redial,train,6051,7,curiosity,0.389,0.000,1.000,1.000,0.965,0.000,1.000,0.967,0.387,1.055,0.419,0.000,2003.500,2,0,0,0.872,,0.389,0.123,,0.121,,,,,,,,,,,,0.076,,,,,0.362,,,,,,,,1
redial,train,6052,5,neutral,0.558,0.000,1.000,1.000,0.984,,1.000,0.984,0.526,0.693,0.320,0.000,2017.000,1,0,1,,0.543,,0.558,0.276,,,0.041,,,,,0.059,,,,,0.090,,,,,,,,,,,,,0
redial,train,6052,7,admiration,0.238,0.000,1.000,1.000,0.975,1.000,1.000,0.975,0.493,1.099,0.320,0.000,2017.000,1,0,0,0.879,,,0.116,,0.133,,,0.203,0.238,,,,,0.064,,,,,,,,,,,,,,,,1
redial,train,6052,11,admiration,0.951,0.000,1.000,1.000,0.984,1.000,1.000,0.984,0.526,0.693,0.320,0.000,2017.000,0,1,0,0.918,,,0.015,,0.037,,,,0.951,0.012,,,,0.016,,,,,,,,,,,,,,,,2
redial,train,6052,15,admiration,0.931,1.000,1.000,1.000,0.999,1.000,0.000,0.999,0.394,1.099,0.546,0.000,1982.000,1,0,1,,0.739,,0.020,,0.049,,,,0.931,0.015,,,,0.012,,,,,,,,,,,,,,,,3
redial,train,6052,17,love,0.908,1.000,1.000,1.000,0.990,1.000,1.000,0.990,0.619,0.000,0.320,0.000,2016.000,1,0,0,0.856,,,0.022,,0.064,,,0.908,0.086,0.016,,,,,,,,,,,,,,,,,,,,4
redial,train,6052,19,love,0.805,1.000,1.000,1.000,0.995,1.000,,0.995,0.381,1.099,0.320,0.000,2015.000,1,0,0,0.908,,,0.038,,0.100,,,0.805,0.160,0.028,,,,,,,,,,,,,,,,,,,,5
redial,train,6052,21,neutral,0.646,1.000,1.000,1.000,0.993,1.000,1.000,0.993,0.540,1.099,0.320,0.000,2013.000,1,0,0,0.879,,,0.646,,0.226,,,,,,,0.033,,,,0.038,0.047,,,,,,,,,,,,,6
redial,train,6054,5,admiration,0.934,0.000,0.000,0.000,0.835,,0.689,0.835,0.280,0.693,0.320,0.000,2017.000,1,0,0,0.854,,,0.036,,0.044,,,,0.934,,,0.005,,0.005,,,,,,,,,,,,,,,,0
redial,train,6054,11,neutral,0.517,0.000,1.000,1.000,0.986,0.000,,0.986,0.404,0.693,0.517,0.000,1999.000,1,0,0,0.759,,,0.517,0.013,0.137,,,,0.009,,,0.319,,,,,,,,,,,,,,,,,,1
redial,train,6056,3,approval,0.318,0.000,1.000,1.000,0.966,,,0.966,0.344,0.693,0.419,0.000,2009.000,1,0,1,,0.699,,0.209,,0.318,,,,,,,,,0.156,,0.202,0.069,,,,,,,,,,,,,0
redial,train,6056,7,love,0.946,1.000,1.000,1.000,0.991,1.000,,0.991,0.282,1.386,0.419,0.000,2004.000,1,0,1,,0.892,,0.009,,0.070,,,0.946,0.108,0.016,,,,,,,,,,,,,,,,,,,,1
redial,train,6056,13,amusement,0.868,0.000,1.000,1.000,0.986,1.000,,0.986,0.278,1.609,0.419,0.000,2004.000,1,0,0,0.591,,,,,,,,0.056,0.152,0.149,,,,0.019,0.868,,,,,,,,,,,,,,,2
redial,train,6058,7,neutral,0.496,0.500,0.500,1.000,0.978,,,0.972,0.324,1.561,0.339,0.693,2002.500,2,0,0,0.691,,,0.496,,0.414,,,,,,,,,0.018,,0.021,0.032,,,,,,,,,,,,,0
redial,train,6061,7,admiration,0.902,0.000,0.000,0.000,0.774,,,0.774,,0.000,0.419,0.000,2007.000,1,0,0,0.716,,,0.023,,0.150,,,0.071,0.902,,,,,,,,0.015,,,,,,,,,,,,,0
redial,train,6063,3,admiration,0.810,0.000,0.667,1.000,0.970,,,0.965,0.332,1.561,0.320,0.000,2017.000,3,0,0,0.836,,,,,0.033,,,0.552,0.810,0.136,,,,0.034,,,,,,,,,,,,,,,,0
redial,train,6063,7,neutral,0.474,1.000,1.000,1.000,0.999,1.000,1.000,0.999,0.404,1.099,0.517,0.000,1994.000,1,0,0,0.739,,,0.474,,0.164,,,0.308,0.037,,,0.036,,,,,,,,,,,,,,,,,,1
redial,train,6064,3,curiosity,0.627,0.000,0.000,1.000,0.942,,,0.942,0.351,1.386,0.320,0.000,2015.000,1,0,0,0.520,,0.627,0.377,0.088,0.040,,,,,,,0.008,,,,,,,,,,,,,,,,,,0
redial,train,6065,13,admiration,0.659,0.500,1.000,1.000,0.985,,1.000,0.982,0.488,1.352,0.202,0.693,2012.500,2,0,0,0.853,,,,,0.167,,,,0.659,0.629,,,,,,,,0.105,,,,,,0.054,,,,,,0
redial,train,6066,3,neutral,0.701,0.000,0.000,0.000,0.174,,,0.174,0.280,0.693,0.596,0.000,1952.000,1,0,0,0.830,,,0.701,,0.294,,0.030,,,,,0.028,,,,,0.014,,,,,,,,,,,,,0
redial,train,6066,7,neutral,0.697,0.000,0.500,1.000,0.955,0.000,,0.948,0.466,1.040,0.320,0.000,2017.000,2,0,0,0.925,,0.032,0.697,,0.240,,,,,,,0.028,,,,,0.025,,,,,,,,,,,,,1
redial,train,6066,9,surprise,0.482,0.000,1.000,1.000,0.961,1.000,,0.961,0.584,0.000,0.320,0.000,2017.000,1,0,1,,0.513,,0.062,,,,,,,,,0.068,0.482,0.268,,,0.040,,,,,,,,,,,,,2
redial,train,6066,11,gratitude,0.986,0.000,1.000,1.000,0.961,1.000,,0.961,0.584,0.000,0.320,0.000,2017.000,0,1,0,0.774,,,0.013,,0.018,,,,0.007,,,,,,,,0.006,0.986,,,,,,,,,,,,3
redial,train,6067,7,admiration,0.692,0.000,1.000,1.000,0.955,,1.000,0.955,0.399,1.099,0.419,0.000,2004.000,1,0,0,0.586,,0.668,0.024,0.044,0.078,,,,0.692,,,,,,,,,,,,,,,,,,,,,0
redial,train,6067,9,joy,0.716,0.000,1.000,1.000,0.974,1.000,,0.974,0.345,1.946,0.419,0.000,2007.000,1,0,1,,0.570,,0.043,,0.028,,,,0.029,0.716,,,,,0.441,,,,,,,,,,,,,,,1
redial,train,6068,9,neutral,0.564,1.000,1.000,1.000,0.999,,1.000,0.999,0.411,1.386,0.419,0.000,2003.000,1,0,0,0.593,,,0.564,0.089,0.166,,0.127,,,,,,,,,,0.042,,,,,,,,,,,,,0
redial,train,6068,11,sadness,0.822,1.000,1.000,1.000,0.998,1.000,,0.998,0.537,1.099,0.517,0.000,1995.000,1,0,1,,0.811,,0.032,,0.193,,,,,,0.061,,,,,,,,0.822,,,0.045,,,,,,,,1
redial,train,6068,13,neutral,0.552,1.000,1.000,1.000,1.000,1.000,,1.000,0.423,0.693,0.517,0.000,1993.000,1,0,0,0.635,,,0.552,,0.288,,,,,0.018,,,,,0.040,,0.036,,,,,,,,,,,,,2
redial,train,6070,3,admiration,0.682,0.000,1.000,1.000,0.961,,1.000,0.961,0.280,0.693,0.419,0.000,2008.000,1,0,0,0.644,,,0.021,,0.079,,,,0.682,0.255,,,,,0.414,,,,,,,,,,,,,,,0
redial,train,6070,9,gratitude,0.992,0.000,1.000,1.000,0.968,1.000,,0.968,0.404,0.693,0.419,0.000,2002.000,1,0,0,0.613,,,0.006,,0.014,,,,0.010,,,,,,,,0.007,0.992,,,,,,,,,,,,1
redial,train,6070,11,gratitude,0.991,0.000,1.000,1.000,0.968,1.000,,0.968,0.404,0.693,0.419,0.000,2002.000,0,1,0,0.895,,,0.008,,0.012,,,,0.007,,,0.006,,,,,,0.991,,,,,,,,,,,,2
redial,train,6073,5,approval,0.399,0.000,1.000,1.000,0.981,,1.000,0.980,0.455,1.332,0.320,0.000,2017.000,2,0,0,0.971,,,0.188,,0.399,,,0.073,0.212,,,,,0.042,,,,,,,,,,,,,,,,0
redial,train,6073,7,neutral,0.680,0.000,0.000,1.000,0.935,1.000,1.000,0.935,0.390,0.000,0.320,0.000,2017.000,1,0,0,0.925,,,0.680,0.060,0.061,,0.203,,,,,0.039,,,,,,,,,,,,,,,,,,1
redial,train,6073,9,neutral,0.670,0.000,0.000,0.000,0.835,0.000,,0.835,0.280,0.693,0.320,0.000,2017.000,1,0,0,0.828,,,0.670,0.029,0.254,,0.060,,,,,0.066,,,,,,,,,,,,,,,,,,2
redial,train,6074,3,admiration,0.605,1.000,1.000,1.000,0.999,,1.000,0.999,0.352,0.693,0.517,0.000,1997.000,1,0,0,0.753,,,0.017,,0.157,,,,0.605,0.438,,,,,0.477,,,,,,,,,,,,,,,0
redial,train,6074,5,amusement,0.814,0.000,0.000,1.000,0.902,1.000,,0.902,0.390,0.000,0.320,0.000,2016.000,1,0,1,,0.520,,,,0.090,,,,0.085,0.366,,0.031,,,0.814,,,,,,,,,,,,,,,1
redial,train,6074,13,optimism,0.922,0.000,1.000,1.000,0.965,1.000,,0.965,0.292,1.609,0.419,0.000,2009.000,1,0,0,0.611,,,0.039,,0.028,,,,,,,,,,,0.080,0.922,,,,,0.174,,,,,,,,2
redial,train,6074,15,gratitude,0.983,0.000,1.000,1.000,0.965,1.000,,0.965,0.292,1.609,0.419,0.000,2009.000,0,1,1,,0.863,,0.012,,0.159,,,,0.018,,,0.012,,,,,,0.983,,,,,,,,,,,,3
redial,train,6075,5,love,0.956,1.000,1.000,1.000,1.000,,,1.000,0.394,1.609,0.517,0.000,1995.000,1,0,1,,0.649,,0.009,,0.021,,,0.956,0.056,0.013,,,,,,,,,,,,,,,,,,,,0
redial,train,6076,3,amusement,0.841,1.000,1.000,1.000,0.998,,,0.998,0.404,0.693,0.517,0.000,1998.000,1,0,1,,0.772,0.393,,,0.051,,,,0.124,0.259,,,,,0.841,,,,,,,,,,,,,,,0
redial,train,6076,7,neutral,0.960,1.000,1.000,1.000,0.990,1.000,1.000,0.990,0.404,0.693,0.517,0.000,1997.000,1,0,0,0.926,,,0.960,,0.017,0.016,0.010,,,,,0.009,,,,,,,,,,,,,,,,,,1
redial,train,6078,5,admiration,0.457,0.000,1.000,1.000,0.975,,,0.975,0.317,1.386,0.320,0.000,2017.000,1,0,0,0.838,,,0.304,,0.269,,,,0.457,,,0.012,,0.006,,,,,,,,,,,,,,,,0
redial,train,6079,3,gratitude,0.978,1.000,1.000,1.000,1.000,,,1.000,0.522,0.693,0.517,0.000,1995.000,1,0,0,0.940,,,,0.013,0.017,,0.015,,,,,0.074,,,,,,0.978,,,,,,,,,,,,0
redial,train,6079,5,joy,0.904,0.000,1.000,1.000,0.979,1.000,,0.979,0.584,0.000,0.320,0.000,2017.000,1,0,0,0.883,,,,,0.045,,,,0.067,0.904,,,,,0.074,,,,,,,,,0.027,,,,,,1
redial,train,6079,7,love,0.782,0.000,1.000,1.000,0.983,1.000,,0.983,0.658,0.000,0.320,0.000,2015.000,1,0,0,0.806,,,,0.035,0.082,,0.086,0.782,0.208,,,,,,,,,,,,,,,,,,,,,2
redial,train,6079,9,joy,0.672,1.000,1.000,1.000,0.997,1.000,,0.997,0.379,1.099,0.320,0.000,2012.000,1,0,0,0.871,,,,0.516,0.147,,,0.033,,0.672,,0.047,,,,,,,,,,,,,,,,,,3
redial,train,6081,1,approval,0.380,0.500,0.500,1.000,0.980,,,0.974,0.387,1.055,0.272,0.693,2005.000,2,0,0,0.923,,0.349,0.071,0.049,0.380,,,,0.273,,,,,,,,,,,,,,,,,,,,,0
redial,train,6081,5,desire,0.642,0.000,1.000,1.000,0.975,1.000,1.000,0.975,0.417,1.099,0.419,0.000,2001.000,1,0,0,0.679,,0.100,0.156,,,,,,,,,,,0.019,,0.642,0.019,,,,,,,,,,,,,1
redial,train,6081,7,neutral,0.837,0.000,1.000,1.000,0.982,1.000,0.000,0.982,0.374,1.099,0.419,0.000,2008.000,1,0,0,0.946,,,0.837,,0.126,,,0.016,,,,,,,,0.007,0.008,,,,,,,,,,,,,2
redial,train,6081,9,admiration,0.905,0.000,1.000,1.000,0.975,1.000,,0.975,0.417,1.099,0.419,0.000,2001.000,0,1,0,0.906,,,0.015,,0.095,,,,0.905,0.018,,,,,,,,0.034,,,,,,,,,,,,3
redial,train,6083,5,admiration,0.751,1.000,1.000,1.000,0.998,,,0.998,0.404,0.693,0.517,0.000,1998.000,1,0,1,,0.619,0.598,0.027,0.064,0.059,,,,0.751,,,,,,,,,,,,,,,,,,,,,0
redial,train,6083,7,love,0.578,0.000,0.000,0.000,0.896,0.000,0.000,0.896,0.404,0.693,0.517,0.000,1993.000,1,0,1,,0.718,,0.051,,0.281,,,0.578,0.091,,,0.249,,,,,,,,,,,,,,,,,,1
redial,train,6083,9,neutral,0.586,0.000,0.000,0.000,0.896,1.000,,0.896,0.404,0.693,0.517,0.000,1993.000,0,1,0,0.861,,0.185,0.586,0.494,0.012,,,,,,,0.020,,,,,,,,,,,,,,,,,,2
redial,train,6084,1,admiration,0.949,0.500,1.000,1.000,0.991,,,0.989,0.210,2.164,0.320,0.000,2011.500,2,0,0,0.841,,,,,0.073,,,,0.949,,,,,0.021,,0.037,0.068,,,,,,,,,,,,,0
redial,train,6084,3,curiosity,0.623,1.000,1.000,1.000,0.995,1.000,,0.995,0.483,1.099,0.320,0.000,2014.000,1,0,0,0.800,,0.623,0.511,0.111,0.007,0.006,,,,,,,,,,,,,,,,,,,,,,,,1
redial,train,6085,5,admiration,0.935,0.000,1.000,1.000,0.958,,1.000,0.958,0.250,1.099,0.419,0.000,2003.000,1,0,0,0.530,,,0.017,,0.056,,,,0.935,0.006,,,,,,,,0.011,,,,,,,,,,,,0
redial,train,6085,11,love,0.877,0.000,0.500,1.000,0.941,1.000,,0.934,0.250,1.099,0.419,0.000,2006.500,2,0,0,0.960,,,,,0.039,,,0.877,0.321,,0.041,,,,,,,,0.121,,,,,,,,,,,1
redial,train,6086,3,admiration,0.790,1.000,1.000,1.000,0.999,,,0.999,0.404,1.099,0.517,0.000,1994.000,1,0,0,0.850,,0.463,,0.064,0.048,,,0.280,0.790,,,,,,,,,,,,,,,,,,,,,0
redial,train,6089,7,neutral,0.573,1.000,1.000,1.000,0.996,,,0.995,0.304,1.887,0.320,0.000,2011.000,2,0,0,0.621,,,0.573,0.015,0.329,,,,0.013,,,0.051,,,,,,,,,,,,,,,,,,0
redial,train,6089,9,approval,0.542,1.000,1.000,1.000,0.994,1.000,1.000,0.995,0.304,1.887,0.320,0.000,2011.000,0,2,0,0.913,,,0.370,0.017,0.542,,,,,,,0.046,,,,,0.052,,,,,,,,,,,,,1
redial,train,6090,5,love,0.780,0.000,1.000,1.000,0.985,,1.000,0.985,0.411,1.386,0.419,0.000,2005.000,1,0,0,0.700,,,0.029,,0.334,,,0.780,0.132,0.022,,,,,,,,,,,,,,,,,,,,0
redial,train,6090,7,sadness,0.762,0.000,1.000,1.000,0.979,1.000,1.000,0.979,0.416,1.099,0.546,0.000,1988.000,1,0,0,0.868,,,,,0.035,,,0.334,0.059,,0.147,,,,,,,,0.762,,,,,,,,,,,1
redial,train,6092,3,admiration,0.862,0.500,0.500,0.500,0.932,,,0.914,0.257,1.040,0.272,0.693,2007.500,2,0,0,0.546,,0.442,,0.055,0.064,,,0.030,0.862,,,,,,,,,,,,,,,,,,,,,0
redial,train,6092,5,admiration,0.849,1.000,1.000,1.000,0.994,0.689,1.000,0.994,0.275,1.055,0.339,0.693,2001.000,2,0,0,0.744,,0.266,,0.062,0.096,,,0.101,0.849,,,,,,,,,,,,,,,,,,,,,1
redial,train,6099,1,neutral,0.961,1.000,1.000,1.000,0.999,,,0.999,0.425,1.099,0.546,0.000,1988.000,1,0,0,0.537,,,0.961,,0.018,0.004,,,0.005,,,0.009,,,,,,,,,,,,,,,,,,0
redial,train,6112,1,fear,0.848,0.000,0.000,0.000,0.387,,,0.387,0.344,0.693,0.320,0.000,2017.000,1,0,0,0.812,,0.086,0.098,0.057,,,,,,,,,,,,,,,,0.848,,,,,,0.089,,,,0
redial,train,6112,5,annoyance,0.416,0.000,0.000,1.000,0.916,0.000,1.000,0.916,0.584,0.000,0.320,0.000,2014.000,1,0,1,,0.881,,0.147,,,0.416,0.153,,,,0.279,0.109,,,,,,,,,,,,,,,,,,1
redial,train,6112,9,amusement,0.715,0.000,1.000,1.000,0.981,1.000,1.000,0.981,0.461,0.693,0.320,0.000,2012.000,1,0,0,0.863,,,,,0.059,,,0.409,0.388,0.274,,,,,0.715,,,,,,,,,,,,,,,2
redial,train,6112,15,joy,0.640,0.000,1.000,1.000,0.981,1.000,,0.981,0.461,0.693,0.320,0.000,2012.000,0,1,0,0.903,,,0.054,,0.388,,,,,0.640,,,,,0.057,,0.067,,,,,,,,,,,,,3
redial,train,6115,1,love,0.934,1.000,1.000,1.000,0.994,,1.000,0.994,0.366,1.386,0.320,0.000,2016.000,1,0,1,,0.622,,,,0.032,,,0.934,0.115,0.089,,,,,0.067,,,,,,,,,,,,,,,0
redial,train,6115,7,approval,0.611,0.000,0.000,1.000,0.939,1.000,,0.939,0.408,0.693,0.320,0.000,2016.000,1,0,0,0.899,,,0.086,,0.611,,,0.027,0.476,0.018,,,,,,,,,,,,,,,,,,,,1
